insertId,labels.execution_id,labels.instance_id,logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
wqzcnkfd8u2g0,7w51qwgvri2k,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.053458410Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-21T17:12:31.945989207Z,projects/blidd-experiments/traces/f07cc45aac317cc25e0b8a9be3e93c15
63f4fb7f000de9ab64117204,1gz64arxwks1,00c61b117cda4da183e6ab35d62cd8545167e459c2dfa6d780e85319eab1a24189b57e9b3e07ece9049f8e73a658623b7a2da13104bbef46f22d,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.024189588Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:31.911787Z,projects/blidd-experiments/traces/99d599c168b2eebbd7230967480cec78
1bgi5usfdxi60j,c10ykx2g7paq,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.997534766Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 4056 ms, finished with status: 'crash'",2023-02-21T17:12:31.903603957Z,projects/blidd-experiments/traces/c5be815b9018ebee58e19e052ed6c62c
63f4fb7f000d9e9d397c7539,dggt4upuad1j,00c61b117cbcf8b79557189ece17d8689952d5c6df08209504c7263ab68fe68d717bef727a298a96a38b717ea29e08794258cbb0dc51f6b85c4b59,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.997534766Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:31.892573Z,projects/blidd-experiments/traces/c559fa16f27bd48bfcd93a7939e1e2b5
63f4fb7f000d859af2b0f3d7,e9xnirjkan2n,00c61b117c4bc5d648c746bf137e11976570b281057a1b57b08ba4b9d127c82e5fd5e9b0f5dc1273b0fb88db028ecd3bbc29d12626dbe8f3b511,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.024189588Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:31.886170Z,projects/blidd-experiments/traces/a768acdb126d3cae2c543e3f875eeee0
h7h4ojf6at5vn,yzoszjmn8cu0,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.120599328Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-21T17:12:31.831343282Z,projects/blidd-experiments/traces/d72eb8d16749ac0c6eab657b33ab7ade
63f4fb7f000c985cee2292c7,jxfyohta8e71,00c61b117cbce6f82cc23d9b9031db642f1fdbcea0d73d5cd37f961dd8ec7bd394b6e221a5335719ecbabb6d9cfaecd202cdc10ffec7a4c8edb3,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:32.115272505Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:31.825436Z,projects/blidd-experiments/traces/1ccc24402aa7c38f80b10adfcbc4cafa
63f4fb7f000c956c37feadcb,oajmvxo4jsz0,00c61b117cd0d8ef1caf2c169276831701d6aaf11ec31db144c107830e175a0334c9388d4dfd46254aae86a86ddea459cc3cf9477a9f9b61293dea,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.847053980Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:31.824684Z,projects/blidd-experiments/traces/82c412152332ea4c1fa61f90cbb15dd0
jzcq71einzr0,t15eu0eq6gl1,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.900117319Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 4174 ms, finished with status: 'crash'",2023-02-21T17:12:31.823568267Z,projects/blidd-experiments/traces/ced6d4dd67bcf67bbf119c46579c6486
1bgi5usfdxi60i,dggt4upuad1j,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.997534766Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 4071 ms, finished with status: 'crash'",2023-02-21T17:12:31.723632417Z,projects/blidd-experiments/traces/c559fa16f27bd48bfcd93a7939e1e2b5
zt24s2f4bf9n3,1gz64arxwks1,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.694164901Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 4721 ms, finished with status: 'crash'",2023-02-21T17:12:31.681005101Z,projects/blidd-experiments/traces/99d599c168b2eebbd7230967480cec78
1kbz4hxfgb78it,oajmvxo4jsz0,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.847053980Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 4282 ms, finished with status: 'crash'",2023-02-21T17:12:31.646503532Z,projects/blidd-experiments/traces/82c412152332ea4c1fa61f90cbb15dd0
1kbt862eck7rz,jxfyohta8e71,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.782560977Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 4646 ms, finished with status: 'crash'",2023-02-21T17:12:31.640747447Z,projects/blidd-experiments/traces/1ccc24402aa7c38f80b10adfcbc4cafa
63f4fb7f000994c7ba11cb48,2x5amba8vqdx,00c61b117cbdbbbed64082602e639870c2124f4bf6e01204b386b168e319797b1d10bbdbacca8c2dec2c0af101b6f0a509aac1fb4486eed85c8398,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.847053980Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:31.627911Z,projects/blidd-experiments/traces/395f6ec35aebff1c2fff36fc864cd62b
zt24s2f4bf9n2,e9xnirjkan2n,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.694164901Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 4666 ms, finished with status: 'crash'",2023-02-21T17:12:31.583379838Z,projects/blidd-experiments/traces/a768acdb126d3cae2c543e3f875eeee0
